timestamp,New ECG Sample
3216.435915,68
3216.436915,32
3216.437892,7
3216.43893,3
3216.439914,21
3216.440927,46
3216.441903,69
3216.442883,99
3216.443896,110
3216.444916,114
3216.445911,117
3216.446922,92
3216.447918,54
3216.44891,18
3216.449913,-31
3216.450926,-83
3216.451892,-123
3216.452884,-141
3216.453939,-142
3216.454895,-140
3216.455891,-124
3216.456912,-93
3216.457899,-63
3216.458927,-57
3216.459913,-55
3216.460898,-16
3216.461925,50
3216.46294,96
3216.463908,84
3216.464886,51
3216.465913,18
3216.466911,-7
3216.467902,-29
3216.46892,-62
3216.469915,-97
3216.470953,-121
3216.471922,-137
3216.472921,-146
3216.473885,-138
3216.474923,-116
3216.475926,-91
3216.476885,-65
3216.477906,-30
3216.478937,4
3216.479931,29
3216.480937,40
3216.48192,24
3216.482901,-23
3216.483911,-82
3216.484899,-148
3216.485907,-206
3216.486901,-235
3216.487903,-241
3216.488911,-220
3216.48992,-155
3216.490892,-61
3216.491919,-2
3216.492892,22
3216.493883,37
3216.494883,56
3216.495925,66
3216.496909,46
3216.497914,-2
3216.498909,-52
3216.499905,-94
3216.500899,-129
3216.501885,-152
3216.502906,-179
3216.503904,-205
3216.504898,-191
3216.505902,-153
3216.506891,-114
3216.507907,-87
3216.508892,-60
3216.509938,-28
3216.510908,10
3216.511889,17
3216.512903,-2
3216.513916,-37
3216.514939,-98
3216.515955,-152
3216.516939,-186
3216.517921,-205
3216.518891,-218
3216.519889,-196
3216.520908,-164
3216.521902,-147
3216.522909,-141
3216.5239,-142
3216.524882,-133
3216.525877,-101
3216.526895,-67
3216.527879,-40
3216.528869,-16
3216.529931,-4
3216.530928,-6
3216.531901,-8
3216.532893,-34
3216.533886,-81
3216.534895,-133
3216.535917,-164
3216.536907,-161
3216.537886,-140
3216.5389,-113
3216.539898,-105
3216.540865,-99
3216.541875,-78
3216.54291,-41
3216.543873,-2
3216.544887,24
3216.545876,23
3216.546938,-6
3216.547913,-32
3216.548922,-56
3216.549893,-80
3216.550898,-113
3216.551915,-152
3216.552896,-175
3216.55394,-170
3216.554912,-146
3216.55589,-118
3216.556878,-77
3216.557868,-24
3216.558884,4
3216.55987,6
3216.560865,14
3216.56187,10
3216.562871,-14
3216.563914,-39
3216.5649,-51
3216.565911,-79
3216.566882,-122
3216.567938,-145
3216.568889,-136
3216.569915,-144
3216.570918,-167
3216.571896,-175
3216.572894,-164
3216.573872,-143
3216.574886,-109
3216.575881,-61
3216.57689,-27
3216.577878,-13
3216.578889,-28
3216.579872,-42
3216.580909,-52
3216.581896,-62
3216.582892,-69
3216.583884,-75
3216.584889,-87
3216.585895,-96
3216.586906,-97
3216.587926,-102
3216.588886,-105
3216.58991,-102
3216.590919,-95
3216.591883,-78
3216.592904,-44
3216.59387,11
3216.594878,51
3216.595887,69
3216.596899,69
3216.597902,48
3216.598916,12
3216.599915,-30
3216.600909,-56
3216.601988,-81
3216.602884,-123
3216.603906,-172
3216.604897,-198
3216.605895,-189
3216.60687,-163
3216.607877,-124
3216.608902,-87
3216.609916,-54
3216.610879,-31
3216.611886,-19
3216.612902,-11
3216.613992,-31
3216.614908,-52
3216.615902,-69
3216.616889,-94
3216.617903,-121
