timestamp,New ECG Sample
4002.945815,26
4002.946881,13
4002.947814,-8
4002.94882,-14
4002.949786,-42
4002.950942,-59
4002.95176,-75
4002.952757,-93
4002.953785,-101
4002.954736,-71
4002.955863,-16
4002.956718,18
4002.957773,5
4002.95873,-16
4002.959802,-20
4002.960767,-9
4002.961953,-14
4002.962715,-23
4002.96372,-27
4002.964741,-38
4002.965708,-33
4002.966662,1
4002.96769,7
4002.968654,-9
4002.969664,-17
4002.970682,-26
4002.971651,-11
4002.972777,25
4002.973639,71
4002.974638,84
4002.975615,73
4002.97665,56
4002.977571,5
4002.978629,-35
4002.979723,-30
4002.980614,-8
4002.981646,9
4002.982559,-9
4002.983615,-33
4002.984595,-28
4002.985574,-11
4002.986563,-8
4002.987554,-33
4002.988549,-58
4002.989559,-56
4002.990519,-44
4002.991514,-43
4002.992523,-44
4002.993506,-33
4002.994535,-14
4002.995509,1
4002.996519,1
4002.997487,12
4002.998452,14
4002.999574,2
4003.000468,-9
4003.001438,-19
4003.002453,-29
4003.003441,-42
4003.004414,-61
4003.005453,-42
4003.006643,34
4003.007412,105
4003.008437,103
4003.009401,54
4003.010406,21
4003.011478,12
4003.012406,-6
4003.013388,-7
4003.014422,3
4003.0154,9
4003.016377,18
4003.01743,21
4003.018414,20
4003.019532,24
4003.020372,33
4003.021341,23
4003.022337,-8
4003.023337,-6
4003.024347,28
4003.025333,59
4003.026406,52
4003.027339,28
4003.028443,4
4003.029665,-4
4003.030384,-6
4003.031306,-24
4003.0324,-44
4003.033278,-26
4003.03424,14
4003.035287,53
4003.036426,73
4003.037225,84
4003.038196,112
4003.039223,154
4003.040336,173
4003.041244,146
4003.042193,90
4003.043213,45
4003.044177,54
4003.045243,94
4003.046157,97
4003.047148,98
4003.048172,112
4003.04917,79
4003.050107,30
4003.051328,18
4003.052105,-6
4003.053193,-56
4003.054088,-85
4003.055138,-68
4003.056087,-34
4003.057096,-31
4003.058197,-55
4003.05913,-78
4003.060097,-69
4003.061055,-44
4003.063243,-26
4003.06352,-21
4003.064102,-12
4003.06517,-15
4003.066071,-13
4003.067026,5
4003.068054,21
4003.069027,16
4003.07001,-13
4003.071025,-19
4003.071976,-5
4003.073248,10
4003.074083,4
4003.074996,-30
4003.076125,-71
4003.076973,-98
4003.077964,-98
4003.07895,-78
4003.07995,-63
4003.080961,-45
4003.082095,-41
4003.08294,-42
4003.084363,-17
4003.084886,6
4003.085904,-2
4003.086902,-10
4003.08788,-18
4003.088846,-44
4003.089868,-47
4003.090859,-30
4003.091825,-20
4003.09295,-21
4003.094226,-30
4003.094828,-27
4003.096019,-23
4003.096854,-33
4003.097813,-48
4003.098886,-51
4003.099805,-43
4003.100789,-26
4003.10182,-17
4003.102801,-21
4003.103798,-21
4003.104771,-10
4003.105785,10
4003.106945,20
4003.10778,-13
4003.108737,-54
4003.109852,-58
4003.110738,-45
4003.111763,-36
4003.112752,-36
4003.11372,-37
4003.114839,-42
4003.115801,-33
4003.116697,-6
4003.117728,29
4003.118934,61
4003.119742,40
4003.120674,-9
4003.121671,-23
4003.122822,-20
4003.123705,-1
4003.124678,-2
4003.125651,-37
4003.12666,-70
4003.127648,-77
4003.128646,-51
4003.129629,-28
4003.130584,-25
4003.131604,-40
4003.13257,-34
4003.133562,-8
4003.134565,14
4003.135554,16
4003.136544,-7
4003.137557,-13
4003.138562,0
4003.139543,13
4003.140534,30
4003.141525,46
4003.142515,59
4003.143496,65
4003.144492,84
4003.145495,140
4003.146487,193
4003.1475,229
4003.148473,242
4003.149464,244
4003.150486,258
4003.151464,280
4003.152447,283
4003.153423,274
4003.154421,283
4003.155472,326
4003.156426,388
4003.157425,411
4003.158437,396
4003.159388,388
4003.1604,405
4003.161392,427
4003.162369,417
4003.163368,363
4003.164386,283
4003.165371,205
4003.166371,144
4003.167335,91
4003.168356,24
4003.169358,-67
4003.170331,-137
4003.171301,-185
4003.172354,-213
4003.173307,-247
4003.174414,-287
4003.175295,-317
4003.176357,-327
4003.177448,-319
4003.178332,-325
4003.17926,-332
4003.180261,-310
4003.181245,-268
4003.182261,-236
4003.18325,-208
4003.184239,-163
4003.18521,-115
4003.186256,-83
4003.187234,-72
4003.188195,-52
4003.189235,-35
4003.190225,-23
4003.191196,-5
4003.192198,-3
4003.193327,-29
4003.194143,-43
4003.195194,-26
4003.196225,-12
4003.197174,-11
4003.198145,-12
4003.199125,-16
4003.200136,-9
4003.201121,9
4003.202121,6
4003.203152,-36
4003.204094,-67
4003.205111,-81
4003.206095,-76
4003.20709,-40
4003.208071,5
4003.209063,23
4003.210085,26
4003.211289,25
4003.212097,43
4003.213321,38
4003.214146,-5
4003.215015,-9
4003.216033,35
4003.21698,54
4003.218038,50
4003.219006,60
4003.220001,49
4003.220972,-13
4003.221961,-56
4003.223,-69
4003.223936,-57
4003.224984,-13
4003.226019,27
4003.22694,50
4003.227904,67
4003.228913,74
4003.229921,72
4003.230894,66
4003.231895,71
4003.232926,84
4003.233954,113
4003.234863,139
4003.23596,116
4003.23688,36
4003.23787,-49
4003.238835,-81
4003.239844,-54
4003.241063,-9
4003.241875,14
4003.242987,1
4003.243899,-10
4003.244817,-15
4003.24579,-5
4003.2468,13
