timestamp,New ECG Sample
2881.483543,-279
2881.4845,-174
2881.485505,-60
2881.486496,16
2881.487484,55
2881.488488,59
2881.48947,57
2881.490476,61
2881.491455,57
2881.492456,41
2881.49345,39
2881.494449,39
2881.49543,8
2881.496433,-58
2881.497497,-119
2881.498396,-102
2881.499427,-28
2881.500405,14
2881.501384,-20
2881.502369,-25
2881.503387,-7
2881.50443,-27
2881.505368,-8
2881.506371,44
2881.507355,88
2881.508346,151
2881.509331,242
2881.51032,311
2881.511452,348
2881.512305,346
2881.513309,366
2881.514313,435
2881.515286,515
2881.516306,566
2881.517317,590
2881.518286,611
2881.519273,639
2881.520272,667
2881.521254,727
2881.522307,789
2881.523233,794
2881.524259,721
2881.525228,584
2881.526219,451
2881.527207,326
2881.528231,193
2881.529184,74
2881.530189,-29
2881.531232,-120
2881.532243,-190
2881.533199,-207
2881.534349,-198
2881.535196,-211
2881.536153,-240
2881.537134,-266
2881.538162,-276
2881.539128,-370
2881.540108,-489
2881.54112,-541
2881.542112,-475
2881.543102,-382
2881.544096,-326
2881.545093,-297
2881.546098,-292
2881.547085,-312
2881.548057,-331
2881.549064,-326
2881.550063,-288
2881.551065,-245
2881.552076,-231
2881.553042,-221
2881.554024,-202
2881.555022,-147
2881.556024,-80
2881.557013,-64
2881.558015,-81
2881.558988,-92
2881.559988,-110
2881.560979,-102
2881.561984,-94
2881.562973,-129
2881.563953,-182
2881.564979,-179
2881.565977,-169
2881.56696,-170
2881.567975,-146
2881.568945,-122
2881.569938,-102
2881.570934,-64
2881.571937,-54
2881.572917,-55
2881.573896,-12
2881.575072,67
2881.575912,115
2881.576906,111
2881.577888,80
2881.578884,53
2881.579862,-16
2881.580916,-173
2881.581855,-303
2881.582862,-351
2881.583876,-333
2881.584843,-251
2881.585895,-158
2881.586822,-118
2881.587807,-99
2881.5888,-75
2881.589803,-54
2881.590796,-66
2881.591777,-104
2881.592778,-76
2881.593766,22
2881.594752,78
2881.595763,48
2881.596735,33
2881.597761,9
2881.59874,-38
2881.599759,-102
2881.600759,-178
2881.601741,-195
2881.602741,-104
2881.603709,4
2881.604721,25
2881.605699,-8
2881.606696,-52
2881.607679,-32
2881.608678,18
2881.609679,43
2881.610654,29
2881.611681,12
2881.612658,-20
2881.613643,-59
2881.614645,-123
2881.615609,-212
2881.616647,-253
2881.617626,-180
2881.618593,-63
2881.619589,7
2881.620611,33
2881.621644,20
2881.622577,-34
2881.623569,-70
2881.624555,-46
2881.625554,0
2881.626541,29
2881.627546,13
2881.628537,-17
2881.629555,-94
2881.630534,-184
2881.631535,-226
2881.632522,-220
2881.633536,-177
2881.634495,-136
2881.635483,-153
2881.636499,-152
2881.637495,-44
2881.638486,97
2881.639473,171
2881.640469,175
2881.641451,140
2881.642435,80
2881.643433,9
2881.64443,-33
2881.645408,-56
2881.646392,-90
2881.647471,-103
2881.64842,-92
2881.649407,-84
2881.650413,-69
2881.651409,-44
2881.652394,-31
2881.653408,-22
2881.654378,-27
2881.655347,-30
2881.656354,10
2881.657407,50
2881.658363,56
2881.659357,68
2881.660332,72
2881.66132,34
2881.662323,-45
2881.663312,-104
2881.664309,-152
2881.665338,-138
2881.666311,-55
2881.66732,19
2881.668315,58
2881.669274,111
2881.670269,169
2881.671262,223
2881.672262,253
2881.673247,225
2881.674251,137
2881.675221,26
2881.676261,31
2881.677213,99
2881.67827,132
2881.679201,77
2881.680193,-19
2881.681206,-114
2881.682196,-149
2881.683178,-124
2881.684166,-62
2881.685194,-27
2881.68618,0
2881.687144,61
2881.688163,126
2881.689159,129
2881.690132,129
2881.691131,196
2881.692132,226
2881.693141,174
2881.694095,90
2881.695112,23
2881.696103,-3
2881.697119,-12
2881.698094,-36
2881.699102,-39
2881.700098,-58
2881.701076,-129
2881.702058,-159
2881.703079,-125
2881.704046,-83
